주차장관리번호	주차장명	경도	위도	주차장구분	주차장유형	주차장지번주소	주차장도로명주소	주차구획수	운영요일	평일운영시작시각	평일운영종료시각	토요일운영시작시각	토요일운영종료시각	공휴일운영시작시각	공휴일운영종료시각	요금정보	관리기관명	지역구분	지역구분_sub	지역중심좌표(X좌표)	지역중심좌표(Y좌표)	지역코드	연락처	수정일자
17935	기흥구청 인근 도로 노상	127.1114317	37.33325669	공영	노상	경기도 용인시 기흥구청 인근 도로		21	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	무료	경기도 용인시 기흥구청	경기도	용인시수지구	127.0715459	37.33344787	41465	031-324-6351	2016-08-30
17936	기흥중학교 주변 노상	127.1114317	37.33325669	공영	노상	경기도 용인시 기흥중학교 주변		120	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	무료	경기도 용인시 기흥구청	경기도	용인시수지구	127.0715459	37.33344787	41465	031-324-6351	2016-08-30
17937	서신동 서신지구대	127.1114015	35.83541461	공영	노외	전라북도 전주시 완산구 서신동 940-2	전라북도 전주시 완산구 새터로 46	28	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	전라북도 전주시 전주시설관리공단	전라북도	전주시완산구	127.1195073	35.7920954	45111	063-239-2614	2016-08-31
17938	하가지구 리드빌딩	127.1112814	35.84133778	공영	노외	전라북도 전주시 덕진구 덕진동2가 694-1	전라북도 전주시 덕진구 가련산로 20	28	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	전라북도 전주시 전주시설관리공단	전라북도	전주시덕진구	127.1128953	35.85869451	45113	063-239-2614	2016-08-31
17939	광덕면사무소주차장	127.1112522	36.6986211	공영	부설	충청남도 천안시 동남구 광덕면 296-1	충청남도 천안시 동남구 신흥리3길 33	27	평일+토요일+공휴일	9:00	18:00	9:00	18:00	9:00	18:00	무료	충청남도 천안시청	충청남도	천안시동남구	127.2209732	36.76412452	44131	041-521-4706	2016-06-17
17940	광덕면사무소주차장	127.1112522	36.6986211	공영	부설	충청남도 천안시 동남구 광덕면 296-1	충청남도 천안시 동남구 신흥리3길 33	27	평일+토요일+공휴일	9:00	18:00	9:00	18:00	9:00	18:00	무료	충청남도 천안시청	충청남도	천안시동남구	127.2209732	36.76412452	44131	041-521-4706	2015-09-25
17941	가락동2 체비지 공영주차장	127.1108428	37.4948172	공영	노외	서울특별시 송파구 가락동 80-2	서울특별시 송파구 중대로9길	89	평일+토요일+공휴일	9:00	9:00	9:00	9:00	9:00	9:00	유료	서울특별시 송파구청	서울특별시	송파구	127.1153331	37.50563307	11710	02-2157-1093	2016-06-07
17942	백현동주민센터	127.1108397	37.38853828	공영	부설	경기도 성남시 분당구 백현동 557번지	경기도 성남시 분당구 동판교로21	36	평일+토요일	9:00	18:00	10:00	14:00			무료	경기도성남시청	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-729-3684	2015-07-31
17943	백현동주민센터	127.1108397	37.38853828	공영	부설	경기도 성남시 분당구 백현동 557번지	경기도 성남시 분당구 동판교로21	36	평일+토요일	9:00	18:00	10:00	14:00			무료	경기도성남시청	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-729-3684	2016-10-24
17944	판교공영	127.1107478	37.39362374	공영	노외	경기도 성남시 분당구 백현동 539	경기도 성남시 분당구 판교역로 146번길 8	734	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	경기도성남시도시개발공사	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-8017-2600	2016-10-24
17945	판교공영	127.1107478	37.39362374	공영	노외	경기도 성남시 분당구 백현동 539	경기도 성남시 분당구 판교역로 146번길 8	734	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	경기도성남시도시개발공사	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-8017-2600	2015-07-31
17946	불당택지주차장	127.1107093	36.8102257	공영	노외	충청남도 천안시 서북구 불당동 735	충청남도 천안시 서북구 검은들3길 3	53	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	충청남도 천안시시설관리공단	충청남도	천안시서북구	127.1618137	36.89272183	44133	041-529-5120	2016-06-17
17947	불당택지주차장	127.1107093	36.8102257	공영	노외	충청남도 천안시 서북구 불당동 735	충청남도 천안시 서북구 검은들3길 3	53	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	충청남도 천안시시설관리공단	충청남도	천안시서북구	127.1618137	36.89272183	44133	041-529-5120	2015-09-25
17948	판교환승	127.110662	37.39668729	공영	노외	경기도 성남시 분당구 백현동532-1외3필지	경기도 성남시 분당구 대왕판교로606번길31인근	273	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	경기도성남시도시개발공사	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-701-5182	2015-07-31
17949	판교환승	127.110662	37.39668729	공영	노외	경기도 성남시 분당구 백현동532-1외3필지	경기도 성남시 분당구 대왕판교로606번길31인근	273	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	경기도성남시도시개발공사	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-701-5182	2016-10-24
17950	봉동주차장2	127.1106193	35.9622828	공영	노외	전라북도 완주군 봉동읍 둔산리 881		80	평일+토요일+공휴일							유료	전라북도 완주군청	전라북도	완주군	127.2152214	35.91876216	45710	063-290-2802	2016-10-10
17951	하가지구 풍경안경원 옆	127.1105565	35.84222168	공영	노외	전라북도 전주시 덕진구 덕진동 677-7	전라북도 전주시 덕진구 가리내10길 12-1	28	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	전라북도 전주시 전주시설관리공단	전라북도	전주시덕진구	127.1128953	35.85869451	45113	063-239-2614	2016-08-31
17952	하가지구 나그네교회 앞	127.1102942	35.847871	공영	노외	전라북도 전주시 덕진구 덕진동 653-1	전라북도 전주시 덕진구 가리내1길 14	29	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	전라북도 전주시 전주시설관리공단	전라북도	전주시덕진구	127.1128953	35.85869451	45113	063-239-2614	2016-08-31
17953	유점마을 주차장	127.110282	36.040974	공영	노외	전라북도 익산시 여산면 호산리 산9-42	전라북도 익산시 여산면 유점길	9	평일+토요일+공휴일	9:00	0:00	9:00	0:00	9:00	0:00	무료	전라북도 익산시청	전라북도	익산시	126.989503	36.02314348	45140	063-859-5973	2016-08-30
17954	도청옆	127.1101815	35.81761766	공영	노외	전라북도 전주시 완산구 효자동3가 1530-7	전라북도 전주시 완산구 홍산북로 75	46	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	전라북도 전주시 전주시설관리공단	전라북도	전주시완산구	127.1195073	35.7920954	45111	063-239-2767	2016-08-31
17955	다은병원	127.1101737	35.81516263	공영	노외	전라북도 전주시 완산구 효자동3가 1543-4	전라북도 전주시 완산구 홍산2길 5-12	50	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	전라북도 전주시 전주시설관리공단	전라북도	전주시완산구	127.1195073	35.7920954	45111	063-239-2767	2016-08-31
17956	가락동1 체비지 공영주차장	127.1100595	37.4943996	공영	노외	서울특별시 송파구 가락동 98-1	서울특별시 송파구 중대로9길	49	평일+토요일+공휴일	9:00	9:00	9:00	9:00	9:00	9:00	유료	서울특별시 송파구청	서울특별시	송파구	127.1153331	37.50563307	11710	02-2157-1093	2016-06-07
17957	삼평동	127.1100525	37.39694375	공영	노외	경기도 성남시 분당구 삼평동 641	경기도 성남시 분당구 판교역로 182인근	803	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	경기도성남시도시개발공사	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-8016-4264	2016-10-24
17958	삼평동	127.1100525	37.39694375	공영	노외	경기도 성남시 분당구 삼평동 641	경기도 성남시 분당구 판교역로 182인근	803	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	경기도성남시도시개발공사	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-8016-4264	2015-07-31
17959	대맥프라자	127.1099428	37.34038106	민영	노외	경기도 성남시 분당구 구미동 182	경기도 성남시 분당구 구미로 9번길 25	178	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	사설주차장	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-715-2286	2015-07-31
17960	대맥프라자	127.1099428	37.34038106	민영	노외	경기도 성남시 분당구 구미동 182	경기도 성남시 분당구 구미로 9번길 25	178	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	사설주차장	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-715-2286	2016-10-24
17961	하가지구 소소빌딩뒤	127.1097834	35.84668541	공영	노외	전라북도 전주시 덕진구 덕진동2가 654-8	전라북도 전주시 덕진구 가리내3길 16-1	27	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	전라북도 전주시 전주시설관리공단	전라북도	전주시덕진구	127.1128953	35.85869451	45113	063-239-2614	2016-08-31
17962	송파근린공원 공영주차장	127.1097327	37.5059306	공영	노외	서울특별시 송파구 송파동 113-2	서울특별시 송파구 백제고분로42길 5	325	평일+토요일+공휴일	9:00	9:00	9:00	9:00	9:00	9:00	유료	서울특별시 송파구청	서울특별시	송파구	127.1153331	37.50563307	11710	02-418-3854	2015-09-04
17963	근린공원	127.1097327	37.5059306	공영	노외	서울특별시 송파구 송파동113-2	서울특별시 송파구 백제고분로42길5	325	평일+토요일+일요일	0:00	0:00	0:00	0:00	0:00	0:00	유료	송파구시설관리공단	서울특별시	송파구	127.1153331	37.50563307	11710	02-418-3854	2015-09-01
17964	하가지구 초담불고기 뒤	127.1097203	35.84585992	공영	노외	전라북도 전주시 덕진구 덕진동 663-1	전라북도 전주시 덕진구 가리내5길 19	29	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	전라북도 전주시 전주시설관리공단	전라북도	전주시덕진구	127.1128953	35.85869451	45113	063-239-2614	2016-08-31
17965	하가지구 하가홈마트 뒤	127.1097167	35.84330757	공영	노외	전라북도 전주시 덕진구 덕진동 669-8	전라북도 전주시 덕진구 가리내8길 19	28	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	전라북도 전주시 전주시설관리공단	전라북도	전주시덕진구	127.1128953	35.85869451	45113	063-239-2614	2016-08-31
17966	방이고분 공영주차장	127.1096898	37.5074701	공영	노외	서울특별시 송파구 방이동 125	서울특별시 송파구 오금로219	61	평일+토요일+공휴일	9:00	18:00	9:00	18:00	9:00	18:00	유료	서울특별시 송파구청	서울특별시	송파구	127.1153331	37.50563307	11710	02-3431-4155	2016-06-07
17876	수내1동주민센터	127.1180643	37.37546285	공영	부설	경기도 성남시 분당구 수내동 30번지	"""경기도 성남시 분당구 내정로173번길 21(수내동, 수내1동주민센터)"""	11	평일	9:00	18:00					무료	경기도성남시청	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-729-3684	2016-10-24
17877	수내1동주민센터	127.1180643	37.37546285	공영	부설	경기도 성남시 분당구 수내동 30번지	"""경기도 성남시 분당구 내정로173번길 21(수내동, 수내1동주민센터)"""	13	평일+토요일+공휴일	0:00	18:00					무료	경기도성남시청	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-729-3684	2016-10-24
17878	수내1동주민센터	127.1180643	37.37546285	공영	부설	경기도 성남시 분당구 수내동 30번지	"경기도 성남시 분당구 내정로173번길 21(수내동, 수내1동주민센터)"	11	평일	9:00	18:00					무료	경기도성남시청	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-729-3684	2015-07-31
17879	수내1동주민센터	127.1180643	37.37546285	공영	부설	경기도 성남시 분당구 수내동 30번지	"경기도 성남시 분당구 내정로173번길 21(수내동, 수내1동주민센터)"	13	평일+토요일+공휴일	0:00	18:00					무료	경기도성남시청	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-729-3684	2015-07-31
17880	송천2동 용소초교	127.1180054	35.86135366	공영	노외	전라북도 전주시 덕진구 송천동1가 844-9	전라북도 전주시 덕진구 송천3길 30-34	17	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	전라북도 전주시 전주시설관리공단	전라북도	전주시덕진구	127.1128953	35.85869451	45113	063-239-2614	2016-08-31
17881	비석거리 공영주차장	127.1169788	37.49639821	공영	노상	서울특별시 송파구 가락동 95-6	서울특별시 송파구 송파대로32길	33	평일+토요일+공휴일	9:00	21:00	9:00	21:00	9:00	21:00	유료	서울특별시 송파구청	서울특별시	송파구	127.1153331	37.50563307	11710	02-2147-3200	2015-09-04
17882	외국인산업단지내주차장	127.1167853	36.8385618	공영	노외	충청남도 천안시 서북구 성성동 511-9	충청남도 천안시 서북구 성성동 511-9	86	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	충청남도 천안시시설관리공단	충청남도	천안시서북구	127.1618137	36.89272183	44133	041-529-5120	2016-06-17
17883	외국인산업단지내주차장	127.1167853	36.8385618	공영	노외	충청남도 천안시 서북구 성성동 511-9	충청남도 천안시 서북구 성성동 511-9	86	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	충청남도 천안시시설관리공단	충청남도	천안시서북구	127.1618137	36.89272183	44133	041-529-5120	2015-09-25
17884	로데오길 공영주차장	127.1167524	37.4909748	공영	노상	서울특별시 송파구 문정동 3-2	서울특별시 송파구 동남로	56	평일+토요일+공휴일	10:00	22:00	10:00	22:00	10:00	22:00	유료	서울특별시 송파구청	서울특별시	송파구	127.1153331	37.50563307	11710	02-400-1633	2016-06-07
17885	분당도서관 부설주차장	127.1165787	37.35810335	공영	부설	경기도 성남시 분당구 정자동 253번지	경기도 성남시 분당구 불정로 110	135	평일+토요일+공휴일	6:30	22:00	6:30	22:00	6:30	22:00	유료	경기도성남시청	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-729-3684	2016-10-24
17886	분당도서관 부설주차장	127.1165787	37.35810335	공영	부설	경기도 성남시 분당구 정자동 253번지	경기도 성남시 분당구 불정로 110	135	평일+토요일+공휴일	6:30	22:00	6:30	22:00	6:30	22:00	유료	경기도성남시청	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-729-3684	2015-07-31
17887	삼평동주민센터	127.1163097	37.40612818	공영	부설	경기도 성남시 분당구 삼평동 712	경기도 성남시 분당구 동판교로266번길 7	22	평일	9:00	18:00	0:00	0:00	0:00	0:00	무료	경기도성남시청	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-729-3684	2016-10-24
17888	삼평동주민센터	127.1163097	37.40612818	공영	부설	경기도 성남시 분당구 삼평동 712	경기도 성남시 분당구 동판교로266번길 7	22	평일	9:00	18:00	0:00	0:00	0:00	0:00	무료	경기도성남시청	경기도	성남시 분당구	127.1060661	37.37930073	41135	031-729-3684	2015-07-31
17889	풍납2 공영주차장	127.1160856	37.53595674	공영	노외	서울특별시 송파구 풍납동 175	서울특별시 송파구 풍성로15길 23	81	평일+토요일+공휴일	9:00	9:00	9:00	9:00	9:00	9:00	유료	서울특별시 송파구청	서울특별시	송파구	127.1153331	37.50563307	11710	02-2203-0544	2015-09-04
17890	문정골길 공영주차장	127.1159908	37.4881138	공영	노상	서울특별시 송파구 39-1	서울특별시 송파구 동남로4길	77	평일+토요일+공휴일	10:00	22:00	10:00	22:00	10:00	22:00	유료	서울특별시 송파구청	서울특별시	송파구	127.1153331	37.50563307	11710	02-400-1633	2016-06-07
17891	문정근린공원 공영주차장	127.1158632	37.4859638	공영	노외	서울특별시 송파구 문정동 38-3	서울특별시 송파구 송파대로20길	286	평일+토요일+공휴일	9:00	9:00	9:00	9:00	9:00	9:00	유료	서울특별시 송파구청	서울특별시	송파구	127.1153331	37.50563307	11710	02-431-0166	2016-06-07
